vehicleID,pickupLocation,dropoffLocation,pickupTime,dropoffTime
0AF47,"(114.126701, 22.610901000000002)","(114.113701, 22.5392)",2014-06-01 00:24:17+00:00,2014-06-01 00:41:31+00:00
0AF47,"(114.113998, 22.537901)","(114.106499, 22.5448)",2014-06-01 00:46:05+00:00,2014-06-01 00:51:44+00:00
0AF47,"(114.101097, 22.5459)","(114.1241, 22.5411)",2014-06-01 00:52:25+00:00,2014-06-01 01:00:30+00:00
0AF47,"(114.113602, 22.5439)","(114.063004, 22.5247)",2014-06-01 01:19:52+00:00,2014-06-01 01:30:32+00:00
0AF47,"(114.05680100000001, 22.5236)","(114.067802, 22.5301)",2014-06-01 01:37:58+00:00,2014-06-01 01:44:13+00:00
0AF47,"(114.100197, 22.558598999999997)","(114.116302, 22.5415)",2014-06-01 02:40:33+00:00,2014-06-01 02:46:26+00:00
0AF47,"(114.118301, 22.540501000000003)","(114.122002, 22.544901)",2014-06-01 02:49:59+00:00,2014-06-01 02:54:13+00:00
0AF47,"(114.120003, 22.544399)","(114.139999, 22.577299)",2014-06-01 03:00:55+00:00,2014-06-01 03:14:04+00:00
0AF47,"(114.121002, 22.552099)","(114.099503, 22.5418)",2014-06-01 03:27:53+00:00,2014-06-01 03:33:13+00:00
0AF47,"(114.10189799999999, 22.548000000000002)","(114.146103, 22.7237)",2014-06-01 03:43:32+00:00,2014-06-01 04:25:45+00:00
0AF47,"(114.137497, 22.6217)","(114.125298, 22.5944)",2014-06-01 04:50:39+00:00,2014-06-01 04:58:10+00:00
0AF47,"(114.128998, 22.5916)","(114.116203, 22.6015)",2014-06-01 05:00:51+00:00,2014-06-01 05:07:28+00:00
0AF47,"(114.13780200000001, 22.580299)","(114.01750200000001, 22.5443)",2014-06-01 07:11:02+00:00,2014-06-01 07:28:06+00:00
0AF47,"(114.032402, 22.5263)","(113.94560200000001, 22.5389)",2014-06-01 07:50:11+00:00,2014-06-01 08:06:13+00:00
0AF47,"(113.945099, 22.5418)","(113.959396, 22.5432)",2014-06-01 08:11:58+00:00,2014-06-01 08:15:25+00:00
0AF47,"(113.963799, 22.544201)","(114.000504, 22.5299)",2014-06-01 08:25:56+00:00,2014-06-01 08:37:06+00:00
0AF47,"(114.024498, 22.5313)","(114.10990100000001, 22.5418)",2014-06-01 08:40:47+00:00,2014-06-01 08:52:37+00:00
0AF47,"(114.11150400000001, 22.547701)","(113.9832, 22.536501)",2014-06-01 08:55:07+00:00,2014-06-01 09:12:12+00:00
0AF47,"(113.963898, 22.5424)","(113.98739599999999, 22.5361)",2014-06-01 09:20:53+00:00,2014-06-01 09:28:12+00:00
0AF47,"(114.01709699999999, 22.5382)","(114.032402, 22.5264)",2014-06-01 09:32:18+00:00,2014-06-01 09:38:21+00:00
0AF47,"(114.034203, 22.530001000000002)","(114.071899, 22.530399)",2014-06-01 09:40:15+00:00,2014-06-01 09:46:53+00:00
0AF47,"(114.071899, 22.530399)","(114.100502, 22.537901)",2014-06-01 09:47:20+00:00,2014-06-01 09:54:33+00:00
0AF47,"(114.099701, 22.539801)","(114.157402, 22.5625)",2014-06-01 09:55:02+00:00,2014-06-01 10:13:16+00:00
0AF47,"(114.157402, 22.567301)","(114.161201, 22.5681)",2014-06-01 10:14:44+00:00,2014-06-01 10:17:22+00:00
0AF47,"(114.1632, 22.5669)","(114.135201, 22.5585)",2014-06-01 10:18:48+00:00,2014-06-01 10:29:03+00:00
0AF47,"(114.1241, 22.5588)","(114.1073, 22.566098999999998)",2014-06-01 10:30:55+00:00,2014-06-01 10:37:11+00:00
0AF47,"(114.10749799999999, 22.567498999999998)","(114.087402, 22.5585)",2014-06-01 10:38:39+00:00,2014-06-01 10:48:48+00:00
0AF47,"(114.071297, 22.558201)","(114.057899, 22.5432)",2014-06-01 11:55:17+00:00,2014-06-01 12:06:12+00:00
0AF47,"(114.057602, 22.5382)","(114.05259699999999, 22.5392)",2014-06-01 12:12:20+00:00,2014-06-01 12:22:33+00:00
0AF47,"(114.04409799999999, 22.5341)","(114.115601, 22.556801)",2014-06-01 12:32:06+00:00,2014-06-01 12:51:11+00:00
0AF47,"(114.116302, 22.564501)","(114.106499, 22.546301)",2014-06-01 12:52:41+00:00,2014-06-01 13:04:48+00:00
0AF47,"(114.106499, 22.546)","(114.114799, 22.596398999999998)",2014-06-01 13:05:17+00:00,2014-06-01 13:22:09+00:00
0AF47,"(114.1194, 22.5966)","(114.14679699999999, 22.646099)",2014-06-01 13:22:49+00:00,2014-06-01 13:36:48+00:00
0AF47,"(114.154099, 22.649099)","(114.151299, 22.633301)",2014-06-01 13:40:12+00:00,2014-06-01 13:45:44+00:00
0AF47,"(114.103699, 22.6231)","(114.112602, 22.6057)",2014-06-01 14:04:58+00:00,2014-06-01 14:15:56+00:00
0AF47,"(114.112297, 22.6035)","(114.1259, 22.552999)",2014-06-01 14:18:26+00:00,2014-06-01 14:31:59+00:00
0AF47,"(114.126198, 22.5532)","(114.123802, 22.546499)",2014-06-01 14:32:28+00:00,2014-06-01 14:37:37+00:00
0AF47,"(114.123802, 22.546499)","(114.01509899999999, 22.5383)",2014-06-01 14:38:07+00:00,2014-06-01 14:57:36+00:00
0AF47,"(114.016899, 22.5441)","(113.984596, 22.529301)",2014-06-01 15:10:43+00:00,2014-06-01 15:25:11+00:00
0AF47,"(113.987701, 22.527901)","(114.063202, 22.535101)",2014-06-01 15:27:14+00:00,2014-06-01 15:43:28+00:00
0AF47,"(114.063301, 22.5359)","(114.06109599999999, 22.5214)",2014-06-01 15:45:35+00:00,2014-06-01 15:52:21+00:00
0AF47,"(114.0625, 22.522499)","(114.09929699999999, 22.560699)",2014-06-01 15:56:55+00:00,2014-06-01 16:12:14+00:00
0AF47,"(114.099701, 22.5616)","(114.100197, 22.561501)",2014-06-01 16:13:23+00:00,2014-06-01 16:20:41+00:00
0AF47,"(114.099503, 22.5616)","(114.09929699999999, 22.577299)",2014-06-01 16:21:45+00:00,2014-06-01 16:28:13+00:00
0AF47,"(114.098099, 22.575899)","(114.106796, 22.629801)",2014-06-01 16:30:04+00:00,2014-06-01 16:46:27+00:00
0AF47,"(114.111801, 22.6308)","(114.1259, 22.548201000000002)",2014-06-01 16:48:56+00:00,2014-06-01 17:24:33+00:00
0AF47,"(114.101196, 22.581498999999997)","(114.099503, 22.545099)",2014-06-01 19:21:32+00:00,2014-06-01 19:34:52+00:00
0AF47,"(114.10189799999999, 22.5431)","(114.109802, 22.553499)",2014-06-01 19:38:26+00:00,2014-06-01 19:49:17+00:00
0AF47,"(114.118103, 22.558701)","(114.118103, 22.558701)",2014-06-01 19:51:46+00:00,2014-06-01 19:54:06+00:00
0AF47,"(114.12069699999999, 22.558001)","(114.117401, 22.547701)",2014-06-01 19:54:29+00:00,2014-06-01 20:04:14+00:00
0AF47,"(114.117599, 22.5455)","(114.103996, 22.552799)",2014-06-01 20:04:55+00:00,2014-06-01 20:16:08+00:00
0AF47,"(114.102097, 22.5525)","(114.120903, 22.547001)",2014-06-01 20:19:16+00:00,2014-06-01 20:29:13+00:00
0AF47,"(114.1241, 22.5457)","(114.121201, 22.5425)",2014-06-01 20:30:51+00:00,2014-06-01 20:39:55+00:00
0AF47,"(114.120499, 22.541901)","(113.938103, 22.525999)",2014-06-01 20:43:13+00:00,2014-06-01 21:11:07+00:00
0AF47,"(113.934303, 22.5215)","(113.990402, 22.5354)",2014-06-01 21:14:59+00:00,2014-06-01 21:43:02+00:00
0AF47,"(114.006599, 22.5364)","(114.078796, 22.5725)",2014-06-01 22:29:53+00:00,2014-06-01 22:46:23+00:00
0AF47,"(114.089401, 22.571899)","(114.035202, 22.6117)",2014-06-01 22:49:57+00:00,2014-06-01 23:38:46+00:00
0AF47,"(114.029701, 22.612499)","(114.022903, 22.6085)",2014-06-01 23:53:31+00:00,2014-06-02 00:17:01+00:00
0BA42,"(113.922699, 22.5263)","(113.919403, 22.530199)",2014-06-01 00:00:30+00:00,2014-06-01 00:04:17+00:00
0BA42,"(113.928497, 22.523701000000003)","(113.961899, 22.5364)",2014-06-01 00:11:09+00:00,2014-06-01 00:17:50+00:00
0BA42,"(113.98159799999999, 22.5362)","(114.091698, 22.5641)",2014-06-01 00:22:54+00:00,2014-06-01 00:49:15+00:00
0BA42,"(114.08429699999999, 22.543699)","(114.043503, 22.5249)",2014-06-01 00:57:11+00:00,2014-06-01 01:04:16+00:00
0BA42,"(114.051201, 22.5452)","(114.064903, 22.5513)",2014-06-01 01:13:28+00:00,2014-06-01 01:21:09+00:00
0BA42,"(114.045097, 22.5315)","(114.038002, 22.5235)",2014-06-01 03:57:14+00:00,2014-06-01 04:00:22+00:00
0BA42,"(114.054001, 22.5382)","(114.059196, 22.5278)",2014-06-01 04:07:38+00:00,2014-06-01 04:10:04+00:00
0BA42,"(114.044403, 22.534000000000002)","(114.081802, 22.5364)",2014-06-01 04:24:29+00:00,2014-06-01 04:29:50+00:00
0BA42,"(114.0812, 22.5373)","(114.064796, 22.546)",2014-06-01 04:30:28+00:00,2014-06-01 04:35:36+00:00
0BA42,"(114.044403, 22.5306)","(114.122902, 22.545)",2014-06-01 04:43:46+00:00,2014-06-01 04:53:57+00:00
0BA42,"(114.120598, 22.5478)","(114.074203, 22.575001)",2014-06-01 05:20:01+00:00,2014-06-01 05:33:26+00:00
0BA42,"(114.076797, 22.572701000000002)","(113.948898, 22.5499)",2014-06-01 05:34:59+00:00,2014-06-01 05:49:10+00:00
0BA42,"(113.940598, 22.545601)","(113.944801, 22.507099)",2014-06-01 05:53:38+00:00,2014-06-01 06:02:48+00:00
0BA42,"(113.96219599999999, 22.526199)","(113.959396, 22.528000000000002)",2014-06-01 07:28:34+00:00,2014-06-01 07:43:32+00:00
0BA42,"(114.01709699999999, 22.5446)","(114.017799, 22.541901)",2014-06-01 08:13:15+00:00,2014-06-01 08:15:44+00:00
0BA42,"(114.028397, 22.5268)","(114.062698, 22.5179)",2014-06-01 08:26:03+00:00,2014-06-01 08:37:53+00:00
0BA42,"(114.106697, 22.5415)","(114.122398, 22.557699)",2014-06-01 09:01:51+00:00,2014-06-01 09:11:52+00:00
0BA42,"(114.104599, 22.5494)","(114.13799999999999, 22.569000000000003)",2014-06-01 09:25:26+00:00,2014-06-01 09:40:36+00:00
0BA42,"(114.07510400000001, 22.5319)","(114.063202, 22.5187)",2014-06-01 10:04:29+00:00,2014-06-01 10:12:53+00:00
0BA42,"(114.031502, 22.5271)","(113.977402, 22.562401)",2014-06-01 11:54:30+00:00,2014-06-01 12:04:02+00:00
0BA42,"(113.977898, 22.561999999999998)","(113.980499, 22.5233)",2014-06-01 12:08:43+00:00,2014-06-01 12:18:39+00:00
0BA42,"(113.970802, 22.523198999999998)","(113.9617, 22.5599)",2014-06-01 12:21:12+00:00,2014-06-01 12:31:34+00:00
0BA42,"(113.965401, 22.559601)","(113.983002, 22.559798999999998)",2014-06-01 12:32:52+00:00,2014-06-01 12:39:09+00:00
0BA42,"(113.982101, 22.549101)","(113.97219799999999, 22.550501)",2014-06-01 12:45:24+00:00,2014-06-01 12:51:27+00:00
0BA42,"(113.972298, 22.5515)","(113.973602, 22.541)",2014-06-01 12:55:52+00:00,2014-06-01 13:02:08+00:00
0BA42,"(113.979897, 22.538601)","(113.9198, 22.5553)",2014-06-01 13:06:31+00:00,2014-06-01 13:24:51+00:00
0BA42,"(113.933403, 22.5455)","(113.936996, 22.535999)",2014-06-01 13:30:03+00:00,2014-06-01 13:34:09+00:00
0BA42,"(113.93, 22.528098999999997)","(113.98249799999999, 22.5394)",2014-06-01 13:35:53+00:00,2014-06-01 14:01:29+00:00
0BA42,"(114.01750200000001, 22.542299)","(114.009804, 22.5343)",2014-06-01 14:18:43+00:00,2014-06-01 14:24:22+00:00
0BA42,"(114.003098, 22.5371)","(113.97820300000001, 22.528299)",2014-06-01 14:31:50+00:00,2014-06-01 14:39:38+00:00
0BA42,"(113.962097, 22.5312)","(113.938797, 22.510201000000002)",2014-06-01 14:52:00+00:00,2014-06-01 15:00:08+00:00
0BA42,"(113.94319899999999, 22.5075)","(113.908096, 22.491699)",2014-06-01 15:11:46+00:00,2014-06-01 15:24:53+00:00
0BA42,"(113.908096, 22.491699)","(113.935501, 22.521998999999997)",2014-06-01 15:25:44+00:00,2014-06-01 15:45:06+00:00
0BA42,"(114.063004, 22.518499)","(114.026299, 22.525101)",2014-06-01 17:34:32+00:00,2014-06-01 17:46:27+00:00
0BA42,"(114.0252, 22.5236)","(114.063004, 22.5177)",2014-06-01 17:48:26+00:00,2014-06-01 17:59:37+00:00
0BA42,"(114.063202, 22.518801)","(114.058403, 22.525801)",2014-06-01 18:01:16+00:00,2014-06-01 18:06:13+00:00
0BA42,"(114.0588, 22.5294)","(114.117699, 22.551001)",2014-06-01 18:11:08+00:00,2014-06-01 18:30:38+00:00
0BA42,"(114.10659799999999, 22.5448)","(114.082298, 22.551701)",2014-06-01 18:38:54+00:00,2014-06-01 18:48:20+00:00
0BA42,"(114.081497, 22.5576)","(114.08609799999999, 22.558398999999998)",2014-06-01 18:50:00+00:00,2014-06-01 18:53:06+00:00
0BA42,"(114.0783, 22.554501000000002)","(114.071404, 22.5445)",2014-06-01 18:54:05+00:00,2014-06-01 19:00:03+00:00
0BA42,"(114.0681, 22.5362)","(114.106201, 22.5411)",2014-06-01 19:02:36+00:00,2014-06-01 19:13:40+00:00
0BA42,"(114.105301, 22.5429)","(114.077904, 22.534901)",2014-06-01 19:16:17+00:00,2014-06-01 19:22:27+00:00
0BA42,"(114.077003, 22.535999)","(114.084396, 22.5396)",2014-06-01 19:23:21+00:00,2014-06-01 19:29:52+00:00
0BA42,"(114.079903, 22.5364)","(114.052803, 22.5131)",2014-06-01 19:30:15+00:00,2014-06-01 19:40:58+00:00
0BA42,"(114.062401, 22.519899)","(114.072304, 22.531)",2014-06-01 19:48:00+00:00,2014-06-01 19:53:44+00:00
0BA42,"(114.066498, 22.526199)","(114.0252, 22.5268)",2014-06-01 19:54:58+00:00,2014-06-01 20:10:01+00:00
0BA42,"(114.027199, 22.526501)","(113.961304, 22.558701)",2014-06-01 20:12:10+00:00,2014-06-01 20:28:17+00:00
0BA42,"(113.95970200000001, 22.5597)","(114.007896, 22.534901)",2014-06-01 20:28:47+00:00,2014-06-01 20:52:33+00:00
0BA42,"(114.026604, 22.5397)","(114.069298, 22.5266)",2014-06-01 21:50:15+00:00,2014-06-01 22:00:48+00:00
0BA42,"(114.063004, 22.538401)","(114.119499, 22.560301000000003)",2014-06-01 22:06:59+00:00,2014-06-01 22:19:32+00:00
0BA42,"(114.119499, 22.560301000000003)","(114.113998, 22.531799)",2014-06-01 22:19:57+00:00,2014-06-01 22:28:26+00:00
0BA42,"(114.11239599999999, 22.536501)","(114.04989599999999, 22.5361)",2014-06-01 22:31:22+00:00,2014-06-01 22:48:55+00:00
0BA42,"(114.054298, 22.5375)","(114.059799, 22.525299)",2014-06-01 22:49:54+00:00,2014-06-01 22:54:54+00:00
0BA42,"(114.060204, 22.524099)","(114.04740100000001, 22.510599)",2014-06-01 22:56:29+00:00,2014-06-01 23:01:24+00:00
0BA42,"(114.061897, 22.519899)","(114.061897, 22.519899)",2014-06-01 23:08:42+00:00,2014-06-01 23:09:58+00:00
0BA42,"(114.058403, 22.5172)","(113.9245, 22.501801)",2014-06-01 23:11:42+00:00,2014-06-01 23:37:17+00:00
0BA42,"(113.929497, 22.495898999999998)","(113.948799, 22.520201)",2014-06-01 23:46:42+00:00,2014-06-02 00:06:35+00:00
0BA47,"(114.075897, 22.542999)","(114.099197, 22.543501000000003)",2014-06-01 00:12:28+00:00,2014-06-01 00:17:53+00:00
0BA47,"(114.099197, 22.543501000000003)","(114.1297, 22.547001)",2014-06-01 00:18:46+00:00,2014-06-01 00:23:22+00:00
0BA47,"(114.138603, 22.5452)","(114.132301, 22.5488)",2014-06-01 00:25:42+00:00,2014-06-01 00:30:14+00:00
0BA47,"(114.122498, 22.551001)","(114.1166, 22.5492)",2014-06-01 00:40:54+00:00,2014-06-01 00:43:07+00:00
0BA47,"(114.11979699999999, 22.5595)","(114.1166, 22.5492)",2014-06-01 00:44:48+00:00,2014-06-01 00:49:17+00:00
0BA47,"(114.108498, 22.5471)","(114.108498, 22.5471)",2014-06-01 00:54:15+00:00,2014-06-01 00:59:55+00:00
0BA47,"(114.108498, 22.5471)","(114.016502, 22.6387)",2014-06-01 01:00:23+00:00,2014-06-01 01:42:39+00:00
0BA47,"(114.015999, 22.6388)","(114.016502, 22.6387)",2014-06-01 01:45:09+00:00,2014-06-01 01:48:46+00:00
0BA47,"(114.043297, 22.6012)","(113.935402, 22.5555)",2014-06-01 02:03:35+00:00,2014-06-01 02:24:33+00:00
0BA47,"(114.125504, 22.552999)","(114.125504, 22.552999)",2014-06-01 06:16:28+00:00,2014-06-01 06:22:26+00:00
0BA47,"(114.122803, 22.5403)","(114.06819899999999, 22.5315)",2014-06-01 06:25:43+00:00,2014-06-01 06:36:10+00:00
0BA47,"(114.082199, 22.533701)","(114.064903, 22.5236)",2014-06-01 06:48:23+00:00,2014-06-01 06:54:01+00:00
0BA47,"(114.124199, 22.554701)","(113.91840400000001, 22.5254)",2014-06-01 07:30:50+00:00,2014-06-01 08:11:52+00:00
0BA47,"(113.961403, 22.542601)","(113.961403, 22.542601)",2014-06-01 08:13:32+00:00,2014-06-01 08:22:14+00:00
0BA47,"(114.042397, 22.531)","(114.052696, 22.551201000000002)",2014-06-01 09:34:19+00:00,2014-06-01 09:42:09+00:00
0BA47,"(114.050201, 22.5674)","(114.06109599999999, 22.5625)",2014-06-01 10:12:11+00:00,2014-06-01 10:19:23+00:00
0BA47,"(114.059601, 22.562901)","(114.059601, 22.562901)",2014-06-01 10:23:38+00:00,2014-06-01 10:29:01+00:00
0BA47,"(114.0252, 22.560301000000003)","(113.854401, 22.627001)",2014-06-01 10:36:10+00:00,2014-06-01 11:11:51+00:00
0BA47,"(113.987999, 22.524798999999998)","(113.987999, 22.524798999999998)",2014-06-01 12:03:04+00:00,2014-06-01 12:07:20+00:00
0BA47,"(113.987999, 22.524798999999998)","(113.95929699999999, 22.5333)",2014-06-01 12:07:56+00:00,2014-06-01 12:16:17+00:00
0BA47,"(113.97640200000001, 22.5366)","(114.04499799999999, 22.528799)",2014-06-01 12:30:27+00:00,2014-06-01 12:43:34+00:00
0BA47,"(114.04499799999999, 22.528799)","(114.114899, 22.5347)",2014-06-01 12:44:41+00:00,2014-06-01 13:03:53+00:00
0BA47,"(114.11419699999999, 22.534599)","(114.1194, 22.5611)",2014-06-01 13:06:30+00:00,2014-06-01 13:17:33+00:00
0BA47,"(114.1194, 22.5611)","(114.103897, 22.5646)",2014-06-01 13:18:48+00:00,2014-06-01 13:25:56+00:00
0BA47,"(114.103996, 22.5599)","(114.11150400000001, 22.5543)",2014-06-01 13:28:57+00:00,2014-06-01 13:34:17+00:00
0BA47,"(114.10790300000001, 22.547898999999997)","(114.11150400000001, 22.5543)",2014-06-01 13:35:19+00:00,2014-06-01 13:38:23+00:00
0BA47,"(114.106796, 22.558701)","(114.095596, 22.5518)",2014-06-01 13:42:50+00:00,2014-06-01 13:52:51+00:00
0BA47,"(114.095596, 22.5518)","(114.091202, 22.5436)",2014-06-01 13:58:05+00:00,2014-06-01 14:02:01+00:00
0BA47,"(114.10949699999999, 22.5453)","(114.099602, 22.549101)",2014-06-01 14:12:26+00:00,2014-06-01 14:26:24+00:00
0BA47,"(114.099602, 22.555099)","(114.0989, 22.5648)",2014-06-01 14:28:37+00:00,2014-06-01 14:36:05+00:00
0BA47,"(114.116501, 22.588699)","(114.11689799999999, 22.546801000000002)",2014-06-01 16:43:18+00:00,2014-06-01 17:04:55+00:00
0BA47,"(114.111801, 22.5313)","(114.11039699999999, 22.5406)",2014-06-01 17:11:05+00:00,2014-06-01 17:16:00+00:00
0BA47,"(114.111198, 22.5341)","(114.105301, 22.5536)",2014-06-01 17:17:16+00:00,2014-06-01 17:26:20+00:00
0BA47,"(114.105301, 22.5536)","(114.105301, 22.5536)",2014-06-01 17:26:44+00:00,2014-06-01 17:43:10+00:00
0BA47,"(114.076698, 22.5401)","(114.063797, 22.537701000000002)",2014-06-01 17:46:40+00:00,2014-06-01 17:56:07+00:00
0BA47,"(114.11689799999999, 22.5588)","(114.126602, 22.5707)",2014-06-01 18:16:51+00:00,2014-06-01 18:29:44+00:00
0BA47,"(114.13490300000001, 22.5704)","(114.09320100000001, 22.570601)",2014-06-01 18:32:03+00:00,2014-06-01 18:44:17+00:00
0BA47,"(114.08049799999999, 22.5516)","(114.103401, 22.5576)",2014-06-01 18:55:44+00:00,2014-06-01 19:13:45+00:00
0BA47,"(114.10320300000001, 22.5576)","(114.133499, 22.617399)",2014-06-01 19:16:13+00:00,2014-06-01 19:44:08+00:00
0BA47,"(114.115898, 22.6031)","(114.126198, 22.552)",2014-06-01 19:46:12+00:00,2014-06-01 19:58:48+00:00
0BA47,"(114.126198, 22.552)","(114.119499, 22.539301000000002)",2014-06-01 19:59:26+00:00,2014-06-01 20:03:17+00:00
0BA47,"(114.113701, 22.5441)","(114.04499799999999, 22.5425)",2014-06-01 20:08:35+00:00,2014-06-01 20:26:46+00:00
0BA47,"(114.0093, 22.536699)","(114.0308, 22.519699)",2014-06-01 21:42:18+00:00,2014-06-01 21:50:36+00:00
0BA47,"(114.0308, 22.519699)","(114.019402, 22.5364)",2014-06-01 21:52:12+00:00,2014-06-01 21:58:56+00:00
0BA47,"(114.019402, 22.5364)","(114.040802, 22.514298999999998)",2014-06-01 21:59:44+00:00,2014-06-01 22:11:25+00:00
0BA47,"(114.062202, 22.518299)","(114.02089699999999, 22.5322)",2014-06-01 22:18:33+00:00,2014-06-01 22:29:41+00:00
0BA47,"(114.027298, 22.528999)","(114.0299, 22.526899)",2014-06-01 22:34:27+00:00,2014-06-01 22:40:14+00:00
0BA47,"(114.026703, 22.526999999999997)","(114.019203, 22.5373)",2014-06-01 22:43:02+00:00,2014-06-01 22:48:08+00:00
0BA47,"(114.0616, 22.520398999999998)","(114.1203, 22.5562)",2014-06-01 22:57:38+00:00,2014-06-01 23:17:59+00:00
0BA47,"(114.12930300000001, 22.5555)","(114.10279799999999, 22.5403)",2014-06-01 23:19:47+00:00,2014-06-01 23:31:11+00:00
0BA47,"(114.113403, 22.554001)","(114.102898, 22.5404)",2014-06-01 23:32:06+00:00,2014-06-01 23:36:22+00:00
0BA47,"(114.10279799999999, 22.5403)","(114.1073, 22.565901)",2014-06-01 23:42:55+00:00,2014-06-01 23:49:15+00:00
0BA47,"(114.12460300000001, 22.558901000000002)","(114.1241, 22.558701)",2014-06-01 23:57:05+00:00,2014-06-02 00:02:05+00:00
0BA49,"(113.924301, 22.527901)","(113.930099, 22.4932)",2014-06-01 00:02:56+00:00,2014-06-01 00:13:59+00:00
0BA49,"(113.934502, 22.5179)","(114.01619699999999, 22.5555)",2014-06-01 00:33:39+00:00,2014-06-01 01:00:31+00:00
0BA49,"(114.040001, 22.5495)","(113.932899, 22.5247)",2014-06-01 01:12:03+00:00,2014-06-01 01:27:05+00:00
0BA49,"(113.931198, 22.521099)","(113.9618, 22.556499)",2014-06-01 01:52:30+00:00,2014-06-01 02:07:57+00:00
0BA49,"(113.966904, 22.562401)","(113.949699, 22.5797)",2014-06-01 02:09:46+00:00,2014-06-01 02:20:40+00:00
0BA49,"(113.944901, 22.577999)","(113.943298, 22.5833)",2014-06-01 02:27:54+00:00,2014-06-01 02:32:57+00:00
0BA49,"(113.919197, 22.529498999999998)","(113.91909799999999, 22.52)",2014-06-01 07:11:08+00:00,2014-06-01 07:32:28+00:00
0BA49,"(113.918999, 22.508301)","(113.9272, 22.5082)",2014-06-01 07:42:01+00:00,2014-06-01 07:49:04+00:00
0BA49,"(113.9245, 22.490601)","(113.923203, 22.4937)",2014-06-01 08:16:03+00:00,2014-06-01 08:19:50+00:00
0BA49,"(113.922096, 22.4935)","(113.915901, 22.490801)",2014-06-01 08:20:48+00:00,2014-06-01 08:24:30+00:00
0BA49,"(113.90969799999999, 22.4872)","(113.946999, 22.491899)",2014-06-01 08:26:57+00:00,2014-06-01 08:37:19+00:00
0BA49,"(113.945, 22.507099)","(113.959, 22.5562)",2014-06-01 09:34:11+00:00,2014-06-01 09:49:11+00:00
0BA49,"(113.974998, 22.561999999999998)","(114.119202, 22.576598999999998)",2014-06-01 09:58:23+00:00,2014-06-01 10:27:04+00:00
0BA49,"(114.130501, 22.5776)","(113.919601, 22.4881)",2014-06-01 10:28:17+00:00,2014-06-01 11:09:06+00:00
0BA49,"(113.915901, 22.4925)","(113.924103, 22.493999)",2014-06-01 11:16:44+00:00,2014-06-01 11:20:26+00:00
0BA49,"(113.920303, 22.4967)","(113.927299, 22.497601)",2014-06-01 11:22:15+00:00,2014-06-01 11:30:31+00:00
0BA49,"(113.929703, 22.498199)","(113.920197, 22.4925)",2014-06-01 11:33:27+00:00,2014-06-01 11:39:15+00:00
0BA49,"(113.919601, 22.489901)","(113.910202, 22.4874)",2014-06-01 11:40:17+00:00,2014-06-01 11:43:26+00:00
0BA49,"(113.908401, 22.479799)","(113.908401, 22.479799)",2014-06-01 11:55:29+00:00,2014-06-01 12:00:29+00:00
0BA49,"(113.915802, 22.4918)","(113.925499, 22.494801000000002)",2014-06-01 12:03:53+00:00,2014-06-01 12:10:33+00:00
0BA49,"(113.924103, 22.504601)","(113.927803, 22.519501)",2014-06-01 12:13:46+00:00,2014-06-01 12:21:37+00:00
0BA49,"(113.927803, 22.519501)","(113.916702, 22.520599)",2014-06-01 12:22:07+00:00,2014-06-01 12:37:43+00:00
0BA49,"(113.90570100000001, 22.5156)","(113.918098, 22.5271)",2014-06-01 12:39:35+00:00,2014-06-01 12:50:25+00:00
0BA49,"(113.919601, 22.534000000000002)","(113.9189, 22.535299)",2014-06-01 12:54:31+00:00,2014-06-01 12:58:09+00:00
0BA49,"(113.91909799999999, 22.542999)","(113.927803, 22.547199)",2014-06-01 12:59:40+00:00,2014-06-01 13:05:11+00:00
0BA49,"(113.925201, 22.521998999999997)","(113.965797, 22.5331)",2014-06-01 13:10:34+00:00,2014-06-01 13:23:46+00:00
0BA49,"(113.961998, 22.5357)","(113.960701, 22.549298999999998)",2014-06-01 14:40:26+00:00,2014-06-01 14:46:42+00:00
